symbol,tf,direction,k,tol,ttol,bottoms,entry,tp,slatr,trades,winrate,avg_r,sum_r,pf,net05,risk_pct,h1,h2,q_pos,q_n
US100,M30,short,5,1.0,0.4,2,touch,2.5R,0.5,66,0.25757575757575757,-0.11252269866028283,-7.426498111578667,0.843762452633348,-0.18861772991567174,0.010450571762047983,-0.3862568164417263,0.1612114191211606,1,4
US100,M30,short,5,1.0,0.4,2,touch,2.5R,1.0,62,0.25806451612903225,-0.11269221352513617,-6.986917238558442,0.8424771104853801,-0.17939431171822828,0.011694160773538203,-0.3479841306320404,0.12259970358176808,1,4
US100,M30,short,5,1.0,0.4,2,touch,3.5R,0.5,64,0.21875,-0.1363953449153652,-8.729302074583373,0.8201381654724291,-0.2120525170508993,0.010366436857264343,-0.2732484240184939,0.0004577341877634866,1,4
US100,M30,short,5,1.0,0.4,2,touch,3.5R,1.0,60,0.23333333333333334,-0.1101288360104608,-6.607730160627648,0.8510260373071592,-0.17641701991246225,0.011599779220329575,-0.22938014237558527,0.009122470354663648,1,4
US100,M30,short,5,1.0,0.4,2,touch,measured,0.5,69,0.5797101449275363,-0.041178074568491645,-2.8412871452259236,0.9027991986798762,-0.117170880105005,0.010604332899131819,-0.3094303905322912,0.23496401539424314,2,4
US100,M30,short,5,1.0,0.4,2,touch,measured,1.0,69,0.6086956521739131,-0.03887269027618203,-2.68221562905656,0.9010675494915065,-0.10457719321429094,0.011790300655114884,-0.24811651257169948,0.1765253620868507,2,4
US100,M30,short,5,1.0,0.4,2,confirm,1.5R,0.5,54,0.3148148148148148,-0.21690596556501604,-11.712922140510866,0.6736085171324538,-0.2773842832445102,0.01240559312150533,-0.4869309693807626,0.0738901923904034,1,4
US100,M30,short,5,1.0,0.4,2,confirm,1.5R,1.0,53,0.33962264150943394,-0.1550070583926987,-8.215374094813031,0.7574928649125381,-0.20880827883639244,0.0136713773716435,-0.4024864858644785,0.12216990037569467,1,4
US100,M30,short,5,1.0,0.4,2,confirm,2.5R,0.5,53,0.24528301886792453,-0.25732062084513496,-13.637992904792153,0.6492837336779919,-0.31854809737597317,0.012185513304751379,-0.3538043418505531,-0.15712598749335452,1,4
US100,M30,short,5,1.0,0.4,2,confirm,2.5R,1.0,52,0.25,-0.2551892088149473,-13.269838858377259,0.6463986159452036,-0.3096606026058495,0.013426939387555755,-0.3467925962450686,-0.15625755039041636,1,4
US100,M30,short,5,1.0,0.4,2,confirm,3.5R,0.5,53,0.24528301886792453,-0.08750930009041767,-4.637992904792137,0.8807288164649875,-0.14873677662125595,0.012185513304751379,-0.2056561937024021,0.035181704814335364,1,4
US100,M30,short,5,1.0,0.4,2,confirm,3.5R,1.0,52,0.25,-0.10134305496879298,-5.269838858377235,0.8595746087081114,-0.1558144487596952,0.013426939387555755,-0.19864444809691972,0.0037424496095838935,1,4
US100,M30,short,5,1.0,0.4,2,confirm,measured,0.5,49,0.5918367346938775,-0.14454574981224202,-7.082741740799859,0.6497589367753356,-0.20371086242895184,0.012839827229089693,-0.49966646528393427,0.2253716621374374,2,4
US100,M30,short,5,1.0,0.4,2,confirm,measured,1.0,49,0.6122448979591837,-0.13791221985300886,-6.7576987727974345,0.6463383798155357,-0.19036118642953276,0.014080220412192748,-0.4507611125886648,0.18797204341329946,2,4
US100,M30,short,5,1.0,0.4,3,touch,1.5R,0.5,10,0.3,-0.25000000000000044,-2.5000000000000044,0.6428571428571422,-0.31730363216850455,0.012053968822807662,-0.5000000000000009,0.0,1,4
US100,M30,short,5,1.0,0.4,3,touch,1.5R,1.0,10,0.4,-0.021016186353519005,-0.21016186353519006,0.9661583919786022,-0.07936854902035104,0.013331611082365177,-0.04203237270703379,-4.218847493575595e-15,2,4
US100,M30,short,5,1.0,0.4,3,touch,2.5R,0.5,10,0.1,-0.5542204574197369,-5.542204574197369,0.31086003557047115,-0.621524089588241,0.012053968822807662,-0.8084409148394738,-0.3,1,4
US100,M30,short,5,1.0,0.4,3,touch,2.5R,1.0,10,0.2,-0.19991470778843948,-1.9991470778843947,0.7143727577605551,-0.25826707045527153,0.013331611082365177,-0.7998294155768831,0.4000000000000042,2,4
US100,M30,short,5,1.0,0.4,3,touch,3.5R,0.5,10,0.1,-0.4542204574197369,-4.542204574197369,0.4352040497986596,-0.5215240895882409,0.012053968822807662,-0.8084409148394738,-0.1,1,4
US100,M30,short,5,1.0,0.4,3,touch,3.5R,1.0,10,0.2,-0.16843736915193058,-1.6843736915193057,0.7593458641780063,-0.2267897318187626,0.013331611082365177,-0.7998294155768831,0.462954677273022,2,4
US100,M30,short,5,1.0,0.4,3,touch,measured,0.5,10,0.7,0.1578491249059933,1.578491249059933,1.5261637496866445,0.09054549273748921,0.012053968822807662,-0.35479555194038925,0.6704938017523759,3,4
US100,M30,short,5,1.0,0.4,3,touch,measured,1.0,10,0.8,0.2741623621635883,2.741623621635883,2.3708118108179415,0.21580999949675625,0.013331611082365177,-0.03805527025454849,0.5863799945817251,3,4
US100,M30,short,5,1.0,0.4,3,confirm,1.5R,0.5,9,0.1111111111111111,-0.6452510607310824,-5.807259546579742,0.20527531428688536,-0.6958998593161448,0.014006504376809639,-0.8268148866449353,-0.5,0,4
US100,M30,short,5,1.0,0.4,3,confirm,1.5R,1.0,9,0.3333333333333333,-0.10345356319045584,-0.9310820687141026,0.8285641688094476,-0.14923414342138774,0.01524364237177452,-0.23277051717852143,-3.4194869158454822e-15,2,4
US100,M30,short,5,1.0,0.4,3,confirm,2.5R,0.5,9,0.1111111111111111,-0.5341399496199712,-4.807259546579742,0.34212552381147565,-0.5847887482050338,0.014006504376809639,-0.8268148866449353,-0.3,1,4
US100,M30,short,5,1.0,0.4,3,confirm,2.5R,1.0,9,0.2222222222222222,-0.20957390576925258,-1.8861651519232732,0.6898736807949286,-0.25535448600018457,0.01524364237177452,-0.770481361238519,0.23915205860616046,2,4
US100,M30,short,5,1.0,0.4,3,confirm,3.5R,0.5,9,0.1111111111111111,-0.42302883850886014,-3.807259546579741,0.47897573333606586,-0.47367763709392263,0.014006504376809639,-0.8268148866449353,-0.1,1,4
US100,M30,short,5,1.0,0.4,3,confirm,3.5R,1.0,9,0.2222222222222222,-0.09846279465814521,-0.8861651519233069,0.8542952951423431,-0.1442433748890772,0.01524364237177452,-0.770481361238519,0.4391520586061537,2,4
US100,M30,short,5,1.0,0.4,3,confirm,measured,0.5,6,0.6666666666666666,-0.09391666040405823,-0.5634999624243494,0.7182500187878252,-0.14144736186380866,0.015864995177358114,-0.5451581840163947,0.35732486320827817,3,4
US100,M30,short,5,1.0,0.4,3,confirm,measured,1.0,6,0.8333333333333334,0.1591409165950901,0.9548454995705407,1.9548454995705409,0.11613997536237601,0.01715453562274556,-0.008478889176046408,0.3267607223662266,3,4
US100,H1,long,3,0.5,0.1,2,touch,1.5R,0.5,26,0.46153846153846156,0.1543157965815059,4.012210711119153,1.3062706242934536,0.11158345414457502,0.01967498012582219,0.18660176297193157,0.11664883579267597,2,4
US100,H1,long,3,0.5,0.1,2,touch,1.5R,1.0,26,0.46153846153846156,0.1084329183526571,2.8192558771690845,1.2153590834739711,0.07160757550704645,0.022125133684563043,0.10072928421393841,0.11742049151449556,2,4
US100,H1,long,3,0.5,0.1,2,touch,2.5R,0.5,25,0.4,0.2751663936507091,6.879159841267727,1.4878762730598258,0.23291182362736546,0.02009619249160373,0.4628124151254026,0.036344184501099115,3,4
US100,H1,long,3,0.5,0.1,2,touch,2.5R,1.0,25,0.4,0.23919185857420502,5.979796464355125,1.4243712967300202,0.2027672220069145,0.022583180893400875,0.3979107547272283,0.03718599074308437,3,4
US100,H1,long,3,0.5,0.1,2,touch,3.5R,0.5,24,0.375,0.3669003811886768,8.805609148528243,1.6245018101823565,0.3230925739046812,0.016747507449393375,0.6268996798857523,0.059628482728496544,3,4
US100,H1,long,3,0.5,0.1,2,touch,3.5R,1.0,24,0.375,0.19128089170547846,4.590741400931483,1.325793510344098,0.15353299656586417,0.01905963543066975,0.5483918372166983,-0.2307593166259632,3,4
US100,H1,long,3,0.5,0.1,2,touch,measured,0.5,28,0.6071428571428571,0.11094686006485745,3.1065120818160086,1.30128429674298,0.06943878268577866,0.01968305401100867,0.17867452603751724,0.032799553173326924,2,4
US100,H1,long,3,0.5,0.1,2,touch,measured,1.0,28,0.6071428571428571,0.05658564192783081,1.5843979739792626,1.1543863389931635,0.020765138622555836,0.022119161602879366,0.11760802562573505,-0.01382480080052021,2,4
US100,H1,long,3,0.5,0.1,2,confirm,1.5R,0.5,23,0.4782608695652174,0.13561315962679837,3.1191026714163623,1.2778297794556286,0.09914354431216607,0.02281891141237451,0.2788142157057641,-0.02060617427752788,3,4
US100,H1,long,3,0.5,0.1,2,confirm,1.5R,1.0,23,0.4782608695652174,0.1339738509475574,3.08139857179382,1.2749179422459618,0.10176604711229632,0.025326012902912934,0.2741523992870418,-0.018948201786425676,3,4
US100,H1,long,3,0.5,0.1,2,confirm,2.5R,0.5,23,0.43478260869565216,0.2890497025585627,6.648143158846942,1.543741206021849,0.2525800872439304,0.02281891141237451,0.6200686077206085,-0.07206183034548722,3,4
US100,H1,long,3,0.5,0.1,2,confirm,2.5R,1.0,22,0.4090909090909091,0.2367582133447562,5.208680693584636,1.4266462272275386,0.20329064484349624,0.02141880049128998,0.559191190027441,-0.08567476333792866,3,4
US100,H1,long,3,0.5,0.1,2,confirm,3.5R,0.5,22,0.4090909090909091,0.22017972243250306,4.843953893515067,1.3961793946132368,0.1822696087979711,0.01910013413552128,0.8127860831341035,-0.37242663826909744,2,4
US100,H1,long,3,0.5,0.1,2,confirm,3.5R,1.0,22,0.4090909090909091,0.17118289541293844,3.7660236990846454,1.3084773088208224,0.13771532691167854,0.02141880049128998,0.7410093718456228,-0.398643581019746,2,4
US100,H1,long,3,0.5,0.1,2,confirm,measured,0.5,24,0.625,-0.00636885910218285,-0.1528526184523884,0.9830163757275125,-0.043129556980863994,0.022523373648951548,0.041037483320980055,-0.05377520152534576,2,4
US100,H1,long,3,0.5,0.1,2,confirm,measured,1.0,24,0.625,-0.041918505809390404,-1.0060441394253696,0.8882173178416257,-0.07440619666546029,0.024948363219380487,0.006643730712377167,-0.09048074233115795,1,4
US100,H1,long,3,0.5,0.2,2,touch,1.5R,0.5,27,0.48148148148148145,0.2033717916312157,5.491038374042824,1.4191563883164815,0.1587706536522517,0.019475525943026244,0.27275015630204796,0.11664883579267538,3,4
US100,H1,long,3,0.5,0.2,2,touch,1.5R,1.0,27,0.4444444444444444,0.04534982218980147,1.2244451991246397,1.083561544382917,0.007018430057036368,0.021867396774488502,-0.0123067132699538,0.11742049151449556,2,4
US100,H1,long,3,0.5,0.2,2,touch,2.5R,0.5,26,0.38461538461538464,0.17000114877985759,4.4200298682762975,1.2756583264270982,0.1257200932530443,0.0198612139463605,0.26801625591761336,0.03634418450109976,2,4
US100,H1,long,3,0.5,0.2,2,touch,2.5R,1.0,26,0.38461538461538464,0.16357511762918442,4.252953058358795,1.2716983895599137,0.12552144337276627,0.022286279237326324,0.25626047734565766,0.03718599074308437,2,4
US100,H1,long,3,0.5,0.2,2,touch,3.5R,0.5,25,0.36,0.15175198061016645,3.793799515254161,1.2366030222286104,0.10589640650445226,0.01658904401764615,0.42112956835627857,-0.19109222197579429,3,4
US100,H1,long,3,0.5,0.2,2,touch,3.5R,1.0,25,0.36,0.10448370861443014,2.6120927153607534,1.1668726116668149,0.06509249110817522,0.018844123271600725,0.3795179514045219,-0.245559873118414,3,4
US100,H1,long,3,0.5,0.2,2,touch,measured,0.5,30,0.6333333333333333,0.12414518018125513,3.7243554054376538,1.360350250947952,0.08103035783694824,0.01930098275717936,0.2094479948752955,0.0125953455813562,3,4
US100,H1,long,3,0.5,0.2,2,touch,measured,1.0,30,0.6333333333333333,0.07148964730677035,2.1446894192031105,1.2085300781801411,0.0343374807220964,0.021655132811976268,0.14951259794499283,-0.03054036506628989,2,4
US100,H1,long,3,0.5,0.2,2,confirm,1.5R,0.5,24,0.4583333333333333,0.07094384655695915,1.7026523173670196,1.1346702831419921,0.033777308214242345,0.022262619479780688,0.14840924880152515,-0.02060617427752788,2,4
US100,H1,long,3,0.5,0.2,2,confirm,1.5R,1.0,24,0.4583333333333333,0.07503588516374562,1.800861243929895,1.144196166502833,0.04216950698691755,0.02470334977482397,0.15456088181389063,-0.018948201786425676,2,4
US100,H1,long,3,0.5,0.2,2,confirm,2.5R,0.5,24,0.4166666666666667,0.2179872001998999,5.231692804797597,1.3834675255933964,0.18082066185718312,0.022262619479780688,0.4634133029690737,-0.07206183034548722,3,4
US100,H1,long,3,0.5,0.2,2,confirm,2.5R,1.0,23,0.391304347826087,0.17078884198785757,3.928143365720724,1.2912115661842853,0.13668883785478855,0.02093894385378945,0.40588048020316164,-0.08567476333792866,3,4
US100,H1,long,3,0.5,0.2,2,confirm,3.5R,0.5,23,0.391304347826087,0.14902189302024885,3.4275035394657234,1.2512258173943716,0.11044718571814623,0.018681341565721342,0.627016380035483,-0.37242663826909744,2,4
US100,H1,long,3,0.5,0.2,2,confirm,3.5R,1.0,23,0.391304347826087,0.10806462483568349,2.4854863712207202,1.1842606828480866,0.07396462070261446,0.02093894385378945,0.5725471468698272,-0.398643581019746,2,4
US100,H1,long,3,0.5,0.2,2,confirm,measured,0.5,25,0.64,0.007410032872745216,0.1852508218186304,1.0205834246465146,-0.029036140308457196,0.022333086238278777,0.06388871077867539,-0.05377520152534576,2,4
US100,H1,long,3,0.5,0.2,2,confirm,measured,1.0,25,0.64,-0.028134608299253537,-0.7033652074813385,0.9218483102798513,-0.06038368095485153,0.024718307089672698,0.02941566926865827,-0.09048074233115795,1,4
US100,H1,long,3,0.5,0.4,2,touch,1.5R,0.5,27,0.4444444444444444,0.07785928185856753,2.102200610181323,1.1406311118949422,0.035072082658162064,0.020176561545565616,0.04682763871128058,0.11664883579267626,2,4
US100,H1,long,3,0.5,0.4,2,touch,1.5R,1.0,27,0.4444444444444444,0.045654770416954885,1.2326788012577818,1.0843862110640134,0.008635885725086192,0.022576640024249115,-0.011757806461077054,0.11742049151449481,2,4
US100,H1,long,3,0.5,0.4,2,touch,2.5R,0.5,26,0.38461538461538464,0.16025039690496884,4.1665103195291895,1.2612505312769138,0.11773047147741779,0.02056592867694096,0.25111495266780637,0.036344184501099434,2,4
US100,H1,long,3,0.5,0.4,2,touch,2.5R,1.0,25,0.36,0.11934678805077768,2.983669701269442,1.1911679217055295,0.0812740194356331,0.01949095656715889,0.22051379145929673,-0.009411216287337385,2,4
US100,H1,long,3,0.5,0.4,2,touch,3.5R,0.5,25,0.36,0.12401157613556336,3.100289403389084,1.1943958352751922,0.07998305506838271,0.01722626474938179,0.3899978264884603,-0.21451637885903274,3,4
US100,H1,long,3,0.5,0.4,2,touch,3.5R,1.0,25,0.36,0.08164319045064972,2.041079761266243,1.1307748561546456,0.043570421835505045,0.01949095656715889,0.3529533448543282,-0.26366064242675946,3,4
US100,H1,long,3,0.5,0.4,2,touch,measured,0.5,30,0.6333333333333333,0.07561195351821685,2.2683586055465055,1.2190352982257553,0.03421672212129141,0.01998195913515225,0.15012358740977394,-0.021826336955357833,2,4
US100,H1,long,3,0.5,0.4,2,touch,measured,1.0,30,0.6333333333333333,0.031634184578392385,0.9490255373517716,1.0921039410356965,-0.004275639009038248,0.022340040183396557,0.10151975193846582,-0.05975463427708821,2,4
US100,H1,long,3,0.5,0.4,2,confirm,1.5R,0.5,24,0.4583333333333333,0.058505820495531706,1.4041396918927609,1.1084978935896102,0.019721878274302867,0.022076409067698432,0.1254467391496586,-0.020606174277527353,2,4
US100,H1,long,3,0.5,0.4,2,confirm,1.5R,1.0,24,0.4583333333333333,0.06805245652963283,1.633258956711188,1.129044360204852,0.03396667320551331,0.024529936731357616,0.1416683981816824,-0.018948201786425676,2,4
US100,H1,long,3,0.5,0.4,2,confirm,2.5R,0.5,24,0.4166666666666667,0.20554917413847196,4.933180179323327,1.3538452721865377,0.16676523191724316,0.022076409067698432,0.44045079331720716,-0.07206183034548774,3,4
US100,H1,long,3,0.5,0.4,2,confirm,2.5R,1.0,23,0.391304347826087,0.16350178602182677,3.760541078502016,1.2753649799335176,0.12812935912636678,0.020757991112781086,0.391913622934936,-0.08567476333792866,3,4
US100,H1,long,3,0.5,0.4,2,confirm,3.5R,0.5,23,0.391304347826087,0.15272305984366455,3.5126303764042843,1.251952616050599,0.11246062675528848,0.01848703504876595,0.6021403279126277,-0.33755032350429515,2,4
US100,H1,long,3,0.5,0.4,2,confirm,3.5R,1.0,23,0.391304347826087,0.11565927032849267,2.6601632175553314,1.1947899984950563,0.08028684343303268,0.020757991112781086,0.5585802896016016,-0.3675272961512625,2,4
US100,H1,long,3,0.5,0.4,2,confirm,measured,0.5,26,0.6538461538461539,0.018308457994970103,0.47601990786922266,1.0528911008743582,-0.0202463059607142,0.02166613490759077,0.0742127125155886,-0.04691317227908479,2,4
US100,H1,long,3,0.5,0.4,2,confirm,measured,1.0,26,0.6538461538461539,-0.017787897499397402,-0.4624853349843324,0.9486127405572964,-0.05175087683710236,0.024006620364598892,0.03997689926469499,-0.08518016039083849,1,4
US100,H1,long,3,1.0,0.1,2,touch,1.5R,0.5,38,0.4473684210526316,0.11655578730836134,4.429119917717731,1.2194447326407134,0.07508071696198448,0.0180496031320091,0.05718521601142195,0.16998930147560679,3,4
US100,H1,long,3,1.0,0.1,2,touch,1.5R,1.0,38,0.42105263157894735,0.02137564436251306,0.8122744857754963,1.0385001881362537,-0.015156562823958488,0.020050879915431474,-0.00537618957769137,0.04545229490869705,2,4
US100,H1,long,3,1.0,0.1,2,touch,2.5R,0.5,36,0.3333333333333333,0.07766858466295229,2.7960690478662826,1.1206070090672096,0.03644063581070508,0.018368118770587187,0.13312683435301087,0.022210334972893705,2,4
US100,H1,long,3,1.0,0.1,2,touch,2.5R,1.0,35,0.37142857142857144,0.18493757351318715,6.47281507296155,1.3067985052396125,0.14896624555136084,0.020751779127111635,0.3566923043992714,0.022724772120774152,3,4
US100,H1,long,3,1.0,0.1,2,touch,3.5R,0.5,35,0.3142857142857143,0.12507561757048757,4.377646614967065,1.188827548943141,0.083279570926569,0.016323938355910478,0.23921206147725527,0.017280087214095817,2,4
US100,H1,long,3,1.0,0.1,2,touch,3.5R,1.0,35,0.34285714285714286,0.13213024409991883,4.624558543497159,1.20927559250574,0.09574928033643405,0.01844213387350341,0.4483595583778527,-0.16653077494035207,2,4
US100,H1,long,3,1.0,0.1,2,touch,measured,0.5,42,0.5952380952380952,0.09027017504888303,3.791347352053087,1.2312644634846812,0.04969513316346127,0.01791054107096121,0.06199346199173354,0.11597627782810987,2,4
US100,H1,long,3,1.0,0.1,2,touch,measured,1.0,42,0.6190476190476191,0.07996135301927416,3.358376826809515,1.2199397020506093,0.044494600300824624,0.020046456380319756,0.09638616984314456,0.06502970136121013,2,4
US100,H1,long,3,1.0,0.1,2,confirm,1.5R,0.5,32,0.4375,0.050596958481761406,1.619102671416365,1.0939881513483873,0.013335511976954179,0.02046189796049977,0.2746978991763692,-0.12370377316960021,3,4
US100,H1,long,3,1.0,0.1,2,confirm,1.5R,1.0,32,0.4375,0.04941870536855686,1.5813985717938195,1.0918967361699259,0.016295773486049964,0.022660036314721348,0.2707020565317501,-0.12269056775837124,3,4
US100,H1,long,3,1.0,0.1,2,confirm,2.5R,0.5,31,0.3870967741935484,0.11344506990800213,3.516797167148066,1.1929478927883337,0.07650070230030871,0.020779450655992897,0.388630235189093,-0.11317800738230793,3,4
US100,H1,long,3,1.0,0.1,2,confirm,2.5R,1.0,30,0.36666666666666664,0.06826079432840149,2.0478238298520446,1.1124656988630475,0.034513324128141,0.020073769742239417,0.3193156223309116,-0.12372230943822395,3,4
US100,H1,long,3,1.0,0.1,2,confirm,3.5R,0.5,29,0.3448275862068966,0.0534437864471103,1.5498698069661987,1.0850330852583399,0.014879593957849959,0.017825602173085386,0.5338959164980877,-0.3369235692193087,2,4
US100,H1,long,3,1.0,0.1,2,confirm,3.5R,1.0,29,0.3448275862068966,0.011234582686079062,0.3258028978962928,1.0178929701224153,-0.02297441288040031,0.019919277116414506,0.4731617761770654,-0.3640812620253474,2,4
US100,H1,long,3,1.0,0.1,2,confirm,measured,0.5,35,0.6571428571428571,0.03956656704063659,1.3848298464222806,1.1154024872018569,0.0027033898599491107,0.02021002069373881,0.06311355076398864,0.019737528115708565,3,4
US100,H1,long,3,1.0,0.1,2,confirm,measured,1.0,35,0.6571428571428571,0.003170191274807762,0.11095669461827168,1.0092463912181893,-0.02962810797966281,0.022348997948779422,0.027794630543945938,-0.01756617863604544,1,4
US100,H1,long,3,1.0,0.1,3,touch,1.5R,0.5,9,0.5555555555555556,0.2902694090674496,2.612424681607046,1.6531061704017616,0.2577374107533936,0.02488116663582099,0.5187374469345065,-0.1666666666666643,3,4
US100,H1,long,3,1.0,0.1,3,touch,1.5R,1.0,8,0.5,-0.011223752625607986,-0.08979002100486388,0.9775524947487841,-0.04073617404261712,0.028023607276983824,0.08204199579902598,-0.16666666666666452,2,4
US100,H1,long,3,1.0,0.1,3,touch,2.5R,0.5,8,0.5,0.24742172646945348,1.9793738117556279,1.494843452938907,0.2144624174148461,0.025844542980273062,0.29587476235112703,0.1666666666666643,3,4
US100,H1,long,3,1.0,0.1,3,touch,2.5R,1.0,8,0.5,0.23877624737439046,1.9102099789951237,1.4775524947487808,0.20926382595738136,0.028023607276983824,0.282041995799026,0.1666666666666646,3,4
US100,H1,long,3,1.0,0.1,3,touch,3.5R,0.5,8,0.5,0.253846083259505,2.03076866607604,1.50769216651901,0.22088677420489752,0.025844542980273062,0.4958747623511316,-0.14953504855987276,3,4
US100,H1,long,3,1.0,0.1,3,touch,3.5R,1.0,8,0.5,0.22911045258552365,1.8328836206841892,1.4582209051710473,0.1995980311685145,0.028023607276983824,0.48204199579902596,-0.19244211943698022,3,4
US100,H1,long,3,1.0,0.1,3,touch,measured,0.5,9,0.6666666666666666,0.1947814969606244,1.7530334726456198,1.5843444908818733,0.16224949864656846,0.02488116663582099,0.1757357724565803,0.23287294596871266,3,4
US100,H1,long,3,1.0,0.1,3,touch,measured,1.0,9,0.6666666666666666,0.1416045484452588,1.2744409360073292,1.4248136453357763,0.11245708638002647,0.027028067667630166,0.12330795349963773,0.1781977383365009,3,4
US100,H1,long,3,1.0,0.1,3,confirm,1.5R,0.5,5,0.8,0.5691541176938333,2.845770588469166,3.845770588469166,0.5427508231466243,0.03455794468220596,0.7819235294897199,0.25000000000000333,3,4
US100,H1,long,3,1.0,0.1,3,confirm,1.5R,1.0,5,0.8,0.5579657582889006,2.789828791444503,3.789828791444503,0.5337237853285749,0.037016496601982724,0.7632762638148322,0.2500000000000031,3,4
US100,H1,long,3,1.0,0.1,3,confirm,2.5R,0.5,5,0.8,0.9691541176938276,4.845770588469138,5.845770588469138,0.9427508231466188,0.03455794468220596,1.1152568628230484,0.7499999999999967,3,4
US100,H1,long,3,1.0,0.1,3,confirm,2.5R,1.0,5,0.8,0.9579657582888981,4.78982879144449,5.78982879144449,0.9337237853285725,0.037016496601982724,1.0966095971481657,0.7499999999999969,3,4
US100,H1,long,3,1.0,0.1,3,confirm,3.5R,0.5,5,0.8,0.9212406709584003,4.606203354792002,5.606203354792002,0.8948373764111917,0.03455794468220596,1.4485901961563865,0.13021638316142103,3,4
US100,H1,long,3,1.0,0.1,3,confirm,3.5R,1.0,5,0.8,0.8898914168545531,4.449457084272765,5.449457084272765,0.8656494438942278,0.037016496601982724,1.4299429304814988,0.07981414641413465,3,4
US100,H1,long,3,1.0,0.1,3,confirm,measured,0.5,6,0.8333333333333334,0.32426621354584695,1.9455972812750817,2.9455972812750817,0.2975305839470192,0.031732838022762284,0.536442827381946,-0.10008701412635135,3,4
US100,H1,long,3,1.0,0.1,3,confirm,measured,1.0,6,0.8333333333333334,0.28453381832765573,1.7072029099659343,2.7072029099659343,0.2600578077830391,0.03409642497832304,0.49283597130641155,-0.13207048762985596,3,4
US100,H1,long,3,1.0,0.2,2,touch,1.5R,0.5,39,0.46153846153846156,0.15151756169456002,5.90918490608784,1.2927938341357434,0.10892433225874132,0.018032313008522666,0.13207362508293294,0.1699893014756057,3,4
US100,H1,long,3,1.0,0.2,2,touch,1.5R,1.0,39,0.41025641025641024,-0.02006254961141406,-0.7824394348451483,0.9654706078492674,-0.057459559447836595,0.020008628714305348,-0.08902554384311062,0.04545229490869767,1,4
US100,H1,long,3,1.0,0.2,2,touch,2.5R,0.5,36,0.3333333333333333,0.037171566675591614,1.3381764003212981,1.055488452390735,-0.0054663340301056235,0.018456249096664455,0.052132798378288964,0.022210334972894298,2,4
US100,H1,long,3,1.0,0.2,2,touch,2.5R,1.0,36,0.3611111111111111,0.13183523401080563,4.746068424389002,1.209446061256321,0.0948503324837381,0.020671357015215375,0.24094569590083725,0.022724772120773954,3,4
US100,H1,long,3,1.0,0.2,2,touch,3.5R,0.5,36,0.3055555555555556,-0.01758126924612721,-0.6329256928605795,0.9748002060130706,-0.06065084280531939,0.01631109575577741,0.10077558272404998,-0.1359381212163044,1,4
US100,H1,long,3,1.0,0.2,2,touch,3.5R,1.0,36,0.3333333333333333,0.07350018375972833,2.64600661535022,1.1118341325100785,0.036124522483198786,0.01840532688657078,0.32257592698297294,-0.17557555946351625,2,4
US100,H1,long,3,1.0,0.2,2,touch,measured,0.5,44,0.6136363636363636,0.09632024222237737,4.238090657784604,1.2581489535594044,0.054817559130834255,0.017809920372421698,0.09462993531325385,0.09801054913150095,2,4
US100,H1,long,3,1.0,0.2,2,touch,measured,1.0,44,0.6363636363636364,0.08479027151001163,3.730771946440512,1.2439739563358412,0.048584415666378014,0.01991162055947154,0.11948191249000026,0.05009863053002299,2,4
US100,H1,long,3,1.0,0.2,2,confirm,1.5R,0.5,33,0.42424242424242425,0.0061409793141521795,0.2026523173670219,1.010870086989747,-0.03132363365048324,0.020212886011470477,0.1619546822946551,-0.12370377316960021,3,4
US100,H1,long,3,1.0,0.2,2,confirm,1.5R,1.0,33,0.42424242424242425,0.009117007391814994,0.3008612439298948,1.01627247401223,-0.02420835920302218,0.02238205961385589,0.16728609757203852,-0.12269056775837124,3,4
US100,H1,long,3,1.0,0.2,2,confirm,2.5R,0.5,32,0.375,0.06563583790933511,2.1003468130987235,1.106925325404604,0.028309513053580093,0.02047153649123718,0.2682915292398639,-0.11317800738230793,3,4
US100,H1,long,3,1.0,0.2,2,confirm,2.5R,1.0,31,0.3548387096774194,0.024751177483488124,0.7672865019881319,1.0393703001514816,-0.009331276554220771,0.019819335194663508,0.20504041160270994,-0.12372230943822395,2,4
US100,H1,long,3,1.0,0.2,2,confirm,3.5R,0.5,30,0.3333333333333333,0.004447315097228528,0.13341945291685584,1.0067921727637883,-0.034470304293911756,0.017595622013442874,0.3945854686018425,-0.3369235692193087,2,4
US100,H1,long,3,1.0,0.2,2,confirm,3.5R,1.0,30,0.3333333333333333,-0.03182448099892108,-0.9547344299676324,0.951011543959937,-0.06636424235188988,0.019661511171446894,0.34789755445985193,-0.3640812620253474,2,4
US100,H1,long,3,1.0,0.2,2,confirm,measured,0.5,36,0.6666666666666666,0.042735104284237733,1.5384637542325583,1.1282053128527132,0.0063495777993418205,0.02021926420209448,0.07928942661734335,0.010028605354616919,3,4
US100,H1,long,3,1.0,0.2,2,confirm,measured,1.0,36,0.6666666666666666,0.0069366170298426205,0.24971821307433434,1.0208098510895278,-0.025459282945359558,0.022347683209481915,0.04396429533218625,-0.026193410924885883,1,4
US100,H1,long,3,1.0,0.2,3,touch,1.5R,0.5,9,0.5555555555555556,0.2879169271700797,2.5912523445307176,1.6478130861326794,0.25603250395600735,0.025248634795564752,0.5152087240884518,-0.16666666666666438,3,4
