symbol,tf,direction,zone,trigger,rr,rsi,k,trades,winrate,avg_r,sum_r,pf,gross_win,gross_loss,h1_avg_r,h2_avg_r,h1_sum_r,h2_sum_r,h1_trades,h2_trades
US100,M15,long,SR+FIB,candle,2.5,9,5,34,0.35294117647058826,0.23529411764705882,8.0,1.3636363636363635,30.0,22.0,0.5,-0.19230769230769232,10.5,-2.5,21,13
US100,M15,long,SR+FIB,macd,1.5,9,5,18,0.4444444444444444,0.1111111111111111,2.0,1.2,12.0,10.0,0.16666666666666666,-0.16666666666666666,2.5,-0.5,15,3
US100,M15,long,SR+FIB,macd,2.5,9,5,18,0.3888888888888889,0.3611111111111111,6.5,1.5909090909090908,17.5,11.0,0.4,0.16666666666666666,6.0,0.5,15,3
US100,M15,long,SR+FIB,candle+macd,1.5,9,5,28,0.42857142857142855,0.07142857142857142,2.0,1.125,18.0,16.0,0.07142857142857142,0.07142857142857142,1.5,0.5,21,7
US100,M15,long,SR+FIB,candle+macd,2.5,9,5,28,0.32142857142857145,0.125,3.5,1.1842105263157894,22.5,19.0,0.3333333333333333,-0.5,7.0,-3.5,21,7
US100,M15,long,BB+FIB,candle,1.5,9,5,39,0.4358974358974359,0.08974358974358974,3.5,1.1590909090909092,25.5,22.0,0.14583333333333334,0.0,3.5,0.0,24,15
US100,M15,long,BB+FIB,candle,2.5,9,5,38,0.2894736842105263,0.013157894736842105,0.5,1.0185185185185186,27.5,27.0,0.21739130434782608,-0.3,5.0,-4.5,23,15
US100,M15,long,BB+FIB,macd,1.5,9,5,21,0.42857142857142855,0.07142857142857142,1.5,1.125,13.5,12.0,0.09375,0.0,1.5,0.0,16,5
US100,M15,long,BB+FIB,macd,2.5,9,5,21,0.38095238095238093,0.3333333333333333,7.0,1.5384615384615385,20.0,13.0,0.3125,0.4,5.0,2.0,16,5
US100,M15,long,BB+FIB,candle+macd,1.5,9,5,33,0.3333333333333333,-0.16666666666666666,-5.5,0.75,16.5,22.0,-0.13043478260869565,-0.25,-3.0,-2.5,23,10
US100,M15,long,BB+FIB,candle+macd,2.5,9,5,33,0.2727272727272727,-0.045454545454545456,-1.5,0.9375,22.5,24.0,0.06521739130434782,-0.3,1.5,-3.0,23,10
US100,M15,long,SR+BB+FIB,candle,1.5,9,5,31,0.4838709677419355,0.20967741935483872,6.5,1.40625,22.5,16.0,0.30952380952380953,0.0,6.5,0.0,21,10
US100,M15,long,SR+BB+FIB,candle,2.5,9,5,30,0.3333333333333333,0.16666666666666666,5.0,1.25,25.0,20.0,0.4,-0.3,8.0,-3.0,20,10
US100,M15,long,SR+BB+FIB,macd,1.5,9,5,17,0.47058823529411764,0.17647058823529413,3.0,1.3333333333333333,12.0,9.0,0.16666666666666666,0.25,2.5,0.5,15,2
US100,M15,long,SR+BB+FIB,macd,2.5,9,5,17,0.4117647058823529,0.4411764705882353,7.5,1.75,17.5,10.0,0.4,0.75,6.0,1.5,15,2
US100,M15,long,SR+BB+FIB,candle+macd,1.5,9,5,25,0.4,0.0,0.0,1.0,15.0,15.0,0.0,0.0,0.0,0.0,20,5
US100,M15,long,SR+BB+FIB,candle+macd,2.5,9,5,25,0.32,0.12,3.0,1.1764705882352942,20.0,17.0,0.225,-0.3,4.5,-1.5,20,5
US100,M15,short,SR,candle,1.5,9,5,188,0.3351063829787234,-0.16337729854625982,-30.714932126696848,0.7547023217996205,94.5,125.21493212669685,-0.1,-0.20544187722740573,-7.5,-23.214932126696848,75,113
US100,M15,short,SR,candle,2.5,9,5,183,0.2459016393442623,-0.16336486770776243,-29.895770790520526,0.790051554027539,112.5,142.39577079052054,-0.1578491711327524,-0.16710946905226465,-11.680838663823678,-18.214932126696848,74,109
US100,M15,short,SR,macd,1.5,9,5,58,0.3448275862068966,-0.13793103448275862,-8.0,0.7894736842105263,30.0,38.0,-0.038461538461538464,-0.21875,-1.0,-7.0,26,32
US100,M15,short,SR,macd,2.5,9,5,58,0.27586206896551724,-0.034482758620689655,-2.0,0.9523809523809523,40.0,42.0,0.34615384615384615,-0.34375,9.0,-11.0,26,32
US100,M15,short,SR,candle+macd,1.5,9,5,160,0.35625,-0.109375,-17.5,0.8300970873786407,85.5,103.0,-0.015151515151515152,-0.17553191489361702,-1.0,-16.5,66,94
US100,M15,short,SR,candle+macd,2.5,9,5,156,0.26282051282051283,-0.09353235653235639,-14.591047619047597,0.8753871631030311,102.5,117.0910476190476,0.04475311355311389,-0.19230769230769232,2.908952380952403,-17.5,65,91
US100,M15,short,BB,candle,1.5,9,5,241,0.37344398340248963,-0.06728187604438526,-16.214932126696848,0.8927689752681897,135.0,151.21493212669685,0.01293103448275862,-0.14171945701357477,1.5,-17.714932126696848,116,125
US100,M15,short,BB,candle,2.5,9,5,238,0.23529411764705882,-0.1861542990398022,-44.30472317147293,0.7596115693125628,140.0,184.30472317147292,-0.22008588635768492,-0.15495913005400683,-25.08979104477608,-19.214932126696848,114,124
