family,symbol,tf,direction,p1,p2,p3,p4,p5,trades,winrate,avg_r,sum_r,pf,net05,risk_pct,h1,h2,q_pos
A.ORB,XAUUSD,M15,long,NY,or60,buf0.1,opp,3.5R,183,0.5027322404371585,0.09711101016432641,17.771314860071733,1.3673088184099902,0.008090153062916381,0.006986292640186027,0.14044254002020745,0.0513451246985644,3
A.ORB,XAUUSD,M15,short,NY,or60,buf0.1,opp,3.5R,163,0.50920245398773,0.06729126195889439,10.968475699299784,1.2236491834768015,-0.021289120327905916,0.007910636932326165,0.01686193031857791,0.11027080597052774,2
A.ORB,XAUUSD,M15,long,NY,or60,buf0.1,opp,eod,183,0.5027322404371585,0.09711101016432641,17.771314860071733,1.3673088184099902,0.008090153062916381,0.006986292640186027,0.14044254002020745,0.0513451246985644,3
A.ORB,XAUUSD,M15,short,NY,or60,buf0.1,opp,eod,163,0.50920245398773,0.056935232228376265,9.280442853225331,1.189229891493443,-0.03164515005842405,0.007910636932326165,0.01602060268067671,0.09180565513834747,2
A.ORB,XAUUSD,M15,long,NY,or60,buf0.1,half,1.5R,183,0.43169398907103823,-0.025335878775827946,-4.636465815976514,0.9477606493264723,-0.1964932464604038,0.0036149707546934123,0.02653479817536453,-0.08012063870180652,2
A.ORB,XAUUSD,M15,short,NY,or60,buf0.1,half,1.5R,163,0.4233128834355828,-0.052621782409938415,-8.577350532819962,0.9043084729336598,-0.2227898025694436,0.004088838814182496,-0.13808174623409167,0.02021341403110127,1
A.ORB,XAUUSD,M15,long,NY,or60,buf0.1,half,2.5R,183,0.3989071038251366,-0.03382511388184308,-6.189995840377284,0.9346731776511663,-0.20498248156641896,0.0036149707546934123,0.05215204020151584,-0.12463244516089635,2
A.ORB,XAUUSD,M15,short,NY,or60,buf0.1,half,2.5R,163,0.38650306748466257,-0.09381639526338148,-15.292072427931181,0.8376966051634539,-0.2639844154228867,0.004088838814182496,-0.21161233418013564,0.006577870858852167,1
A.ORB,XAUUSD,M15,long,NY,or60,buf0.1,half,3.5R,183,0.3879781420765027,-0.040106370577560786,-7.339465815693623,0.9234251144345934,-0.21126373826213665,0.0036149707546934123,0.09172261114423969,-0.17934147486800175,2
A.ORB,XAUUSD,M15,short,NY,or60,buf0.1,half,3.5R,163,0.3803680981595092,-0.07600266054630822,-12.38843366904824,0.869895435166543,-0.24617068070581347,0.004088838814182496,-0.15873125038008962,-0.0054953396652445245,1
A.ORB,XAUUSD,M15,long,NY,or60,buf0.1,half,eod,183,0.3879781420765027,-0.020432189024003365,-3.739090591392616,0.960988927349133,-0.19158955670857922,0.0036149707546934123,0.09788729413743608,-0.14539883416080457,2
A.ORB,XAUUSD,M15,short,NY,or60,buf0.1,half,eod,163,0.3803680981595092,-0.08488426093956962,-13.836134533149849,0.8546915364361047,-0.25505228109907485,0.004088838814182496,-0.18782404954466408,0.0028485134397721952,1
A.ORB,XAUUSD,M15,long,LDN,or30,buf0.0,opp,1.5R,285,0.3824561403508772,-0.08394943759298437,-23.925589714000544,0.8653288256805186,-0.30548406849226206,0.0028976734226575595,0.03079552689899949,-0.2011357843082019,1
A.ORB,XAUUSD,M15,short,LDN,or30,buf0.0,opp,1.5R,283,0.3710247349823322,-0.1308877637440209,-37.041237139557914,0.8082369124744885,-0.35300094352740263,0.0028271223940022267,-0.03271519173750727,-0.2230086018597221,1
A.ORB,XAUUSD,M15,long,LDN,or30,buf0.0,opp,2.5R,285,0.28771929824561404,-0.13408013553865328,-38.21283862851618,0.8122872526638889,-0.355614766437931,0.0028976734226575595,-0.010069350222399468,-0.26072944820206145,1
A.ORB,XAUUSD,M15,short,LDN,or30,buf0.0,opp,2.5R,283,0.2756183745583039,-0.13383603094602176,-37.87559675772415,0.8272092805646242,-0.35594921072940344,0.0028271223940022267,-0.005145475381179209,-0.254593607058237,1
A.ORB,XAUUSD,M15,long,LDN,or30,buf0.0,opp,3.5R,285,0.256140350877193,-0.13769616703543597,-39.24340760509925,0.8153866702481439,-0.35923079793471363,0.0028976734226575595,-0.0425568963706201,-0.2348596775016309,1
A.ORB,XAUUSD,M15,short,LDN,or30,buf0.0,opp,3.5R,283,0.23674911660777384,-0.12787936890048096,-36.189861398836115,0.8427889716975105,-0.34999254868386276,0.0028271223940022267,0.008690565640949935,-0.2560306088468922,1
A.ORB,XAUUSD,M15,long,LDN,or30,buf0.0,opp,eod,285,0.23157894736842105,-0.14397698009146376,-41.033439326067175,0.8128514370712006,-0.3655116109907414,0.0028976734226575595,0.10021109398441007,-0.39336054510512214,1
A.ORB,XAUUSD,M15,short,LDN,or30,buf0.0,opp,eod,283,0.21201413427561838,0.05197031756394641,14.707599870596834,1.0622638231903059,-0.1701428622194353,0.0028271223940022267,-0.07621214692285182,0.1722511232810105,2
A.ORB,XAUUSD,M15,long,LDN,or30,buf0.0,half,1.5R,285,0.22456140350877193,-0.6164200602983998,-175.67971718504396,0.3517289938440514,-1.0594491380449191,0.0014488994504720696,-0.45856991923594337,-0.7776287150004833,0
A.ORB,XAUUSD,M15,short,LDN,or30,buf0.0,half,1.5R,283,0.21201413427561838,-0.7960347209748788,-225.2778260358907,0.2854625113716516,-1.2402554349648967,0.0014135786521718484,-0.5780770572026304,-1.000556638350208,0
A.ORB,XAUUSD,M15,long,LDN,or30,buf0.0,half,2.5R,285,0.17543859649122806,-0.5672972532808513,-161.67971718504265,0.432697448571973,-1.0103263310273707,0.0014488994504720696,-0.3405143636803905,-0.7989053107451518,0
A.ORB,XAUUSD,M15,short,LDN,or30,buf0.0,half,2.5R,283,0.1625441696113074,-0.765149784019155,-216.53738887742085,0.3423869700420743,-1.2093704980091728,0.0014135786521718484,-0.5106286107904449,-1.0039812958844518,0
A.ORB,XAUUSD,M15,long,LDN,or30,buf0.0,half,3.5R,285,0.12982456140350876,-0.6041393585440127,-172.17971718504361,0.4222105534575893,-1.047168436290532,0.0014488994504720696,-0.3752365859026095,-0.8379124029437436,0
A.ORB,XAUUSD,M15,short,LDN,or30,buf0.0,half,3.5R,283,0.12367491166077739,-0.7810508440898256,-221.03738887742065,0.3504208268507429,-1.2252715580798434,0.0014135786521718484,-0.4376359100605141,-1.1032963643776041,0
A.ORB,XAUUSD,M15,long,LDN,or30,buf0.0,half,eod,285,0.05964912280701754,-0.723349584670552,-206.15463163110732,0.35170956866028674,-1.1663786624170709,0.0014488994504720696,-0.3953181738815619,-1.0583603871784566,0
A.ORB,XAUUSD,M15,short,LDN,or30,buf0.0,half,eod,283,0.06713780918727916,-0.5610484837735176,-158.77672090790546,0.5531290124581485,-1.0052691977635353,0.0014135786521718484,-0.6059571672098243,-0.5189081438367091,0
A.ORB,XAUUSD,M15,long,LDN,or30,buf0.1,opp,1.5R,280,0.36428571428571427,-0.12009600248037743,-33.62688069450568,0.8106232567088836,-0.3262511813921949,0.003093738847899335,-0.0006832973543054502,-0.23950870760644938,1
A.ORB,XAUUSD,M15,short,LDN,or30,buf0.1,opp,1.5R,276,0.3695652173913043,-0.14656426528843816,-40.45173721960893,0.7878720115550429,-0.35075414299195345,0.003034956760832221,0.001756455356478638,-0.28451290756657754,1
A.ORB,XAUUSD,M15,long,LDN,or30,buf0.1,opp,2.5R,280,0.29642857142857143,-0.10402324435204763,-29.126508418573337,0.8510371517010099,-0.31017842326386513,0.003093738847899335,-0.007721299546082208,-0.20032518915801306,1
A.ORB,XAUUSD,M15,short,LDN,or30,buf0.1,opp,2.5R,276,0.2826086956521739,-0.12728353269313403,-35.13025502330499,0.8356772912985538,-0.3314734103966494,0.003034956760832221,0.013175089099083314,-0.2579198732411404,1
A.ORB,XAUUSD,M15,long,LDN,or30,buf0.1,opp,3.5R,280,0.2571428571428571,-0.13782179620068952,-38.59010293619306,0.8128803720129576,-0.34397697511250697,0.003093738847899335,-0.04899156402065699,-0.22665202838072201,0
A.ORB,XAUUSD,M15,short,LDN,or30,buf0.1,opp,3.5R,276,0.2572463768115942,-0.07239899943288207,-19.982123843475453,0.9094964112968128,-0.27658887713639735,0.003034956760832221,0.06476383392250305,-0.19997002625991855,2
A.ORB,XAUUSD,M15,long,LDN,or30,buf0.1,opp,eod,280,0.24285714285714285,-0.11666195973461835,-32.665348725693136,0.8446225645000345,-0.32281713864643574,0.003093738847899335,0.07886042701753283,-0.31218434648676946,1
A.ORB,XAUUSD,M15,short,LDN,or30,buf0.1,opp,eod,276,0.2318840579710145,0.029316372720120453,8.091318870753245,1.035664857495709,-0.17487350498339485,0.003034956760832221,-0.07015194042334756,0.12182885976963968,2
A.ORB,XAUUSD,M15,long,LDN,or30,buf0.1,half,1.5R,280,0.25,-0.5046869134180193,-141.3123357570454,0.42410707256043184,-0.8902249693001714,0.0016415413047301914,-0.36502407173714696,-0.6443497550988915,0
A.ORB,XAUUSD,M15,short,LDN,or30,buf0.1,half,1.5R,276,0.23550724637681159,-0.7059729934138943,-194.84854618223483,0.330406403392889,-1.0873398277071256,0.0016131907508470963,-0.38851599867280956,-1.0012301983129452,0
A.ORB,XAUUSD,M15,long,LDN,or30,buf0.1,half,2.5R,280,0.18571428571428572,-0.4871032921157517,-136.38892179241049,0.482158230406579,-0.8726413479979039,0.0016415413047301914,-0.2721669288800088,-0.7020396553514947,0
A.ORB,XAUUSD,M15,short,LDN,or30,buf0.1,half,2.5R,276,0.15942028985507245,-0.7403932832689645,-204.3485461822342,0.34502670849066747,-1.1217601175621956,0.0016131907508470963,-0.38851599867280473,-1.0676637647465115,0
A.ORB,XAUUSD,M15,long,LDN,or30,buf0.1,half,3.5R,280,0.12142857142857143,-0.6025842170766685,-168.72358078146718,0.400370094817007,-0.9881222729588206,0.0016415413047301914,-0.4317002073732648,-0.7734682267800721,0
A.ORB,XAUUSD,M15,short,LDN,or30,buf0.1,half,3.5R,276,0.12318840579710146,-0.7476396600805603,-206.34854618223463,0.35915652289997096,-1.1290064943737914,0.0016131907508470963,-0.39979419416152984,-1.0711602682430152,0
A.ORB,XAUUSD,M15,long,LDN,or30,buf0.1,half,eod,280,0.07142857142857142,-0.6781757551236179,-189.88921143461303,0.357134830718909,-1.06371381100577,0.0016415413047301914,-0.3993820615391147,-0.9569694487081212,0
A.ORB,XAUUSD,M15,short,LDN,or30,buf0.1,half,eod,276,0.07608695652173914,-0.547278954145371,-151.04899134412238,0.5479605640081878,-0.928645788438602,0.0016131907508470963,-0.49348816652791155,-0.5973081482231478,0
A.ORB,XAUUSD,M15,long,LDN,or60,buf0.0,opp,1.5R,274,0.40145985401459855,-0.054599268123313144,-14.960199465787802,0.9061608973017898,-0.21246152181744304,0.0039529295775956935,0.05679001304400025,-0.1709761290443869,1
A.ORB,XAUUSD,M15,short,LDN,or60,buf0.0,opp,1.5R,267,0.3707865168539326,-0.10774984867211633,-28.76920959545506,0.8295453723032383,-0.2640827402680935,0.003956528797380952,-0.026920857178152284,-0.18107329095592653,1
A.ORB,XAUUSD,M15,long,LDN,or60,buf0.0,opp,2.5R,274,0.354014598540146,-0.025216874981757873,-6.909423745001657,0.9596949390800809,-0.18307912867588777,0.0039529295775956935,0.19258506267734818,-0.2527711382076896,2
A.ORB,XAUUSD,M15,short,LDN,or60,buf0.0,opp,2.5R,267,0.31086142322097376,-0.06091639921254218,-16.264678589748762,0.9113173893976518,-0.21724929080851937,0.003956528797380952,-0.012285503210811002,-0.10503156915696978,2
A.ORB,XAUUSD,M15,long,LDN,or60,buf0.0,opp,3.5R,274,0.33941605839416056,0.0056809945536266055,1.55659250769369,1.008873103489656,-0.15218125914050332,0.0039529295775956935,0.2089105102530406,-0.2066483502069552,2
A.ORB,XAUUSD,M15,short,LDN,or60,buf0.0,opp,3.5R,267,0.29213483146067415,-0.028616976625151752,-7.640732758915518,0.9594447922322054,-0.1849498682211289,0.003956528797380952,-0.006438092966856965,-0.048736392515176315,2
A.ORB,XAUUSD,M15,long,LDN,or60,buf0.0,opp,eod,274,0.3248175182481752,-0.005925645050141645,-1.6236267437388108,0.9909511057294504,-0.16378789874427152,0.0039529295775956935,0.30167576804346097,-0.3273002557449503,2
A.ORB,XAUUSD,M15,short,LDN,or60,buf0.0,opp,eod,267,0.2883895131086142,-0.03822436069835807,-10.205904306461605,0.9461154728995923,-0.19455725229433524,0.003956528797380952,-0.059531187090026985,-0.01889602532877271,2
A.ORB,XAUUSD,M15,long,LDN,or60,buf0.0,half,1.5R,274,0.23722627737226276,-0.5193295657391864,-142.29630101253707,0.3935730699178278,-0.8350392193847536,0.001976492964213377,-0.3829313482376348,-0.6618351661139418,0
A.ORB,XAUUSD,M15,short,LDN,or60,buf0.0,half,1.5R,267,0.23595505617977527,-0.6003200476424903,-160.2854527205449,0.3709002966650927,-0.9129431912219185,0.0019783176438583363,-0.38964948194329735,-0.7914283465267581,0
A.ORB,XAUUSD,M15,long,LDN,or60,buf0.0,half,2.5R,274,0.18248175182481752,-0.5009918439529507,-137.2717652431085,0.44835861199861865,-0.8167014975985177,0.001976492964213377,-0.4115806322359374,-0.5944065427617706,0
A.ORB,XAUUSD,M15,short,LDN,or60,buf0.0,half,2.5R,267,0.149812734082397,-0.6743259009815546,-180.0450155620751,0.3518558520657948,-0.9869490445609831,0.0019783176438583363,-0.44681139408133064,-0.8807140608124719,0
A.ORB,XAUUSD,M15,long,LDN,or60,buf0.0,half,3.5R,274,0.1386861313868613,-0.5459286247102497,-149.58444317060844,0.426533244120512,-0.861638278355817,0.001976492964213377,-0.40800920366450877,-0.6900235422207255,0
A.ORB,XAUUSD,M15,short,LDN,or60,buf0.0,half,3.5R,267,0.1198501872659176,-0.6630899459253745,-177.045015562075,0.38049675420253704,-0.9757130895048028,0.0019783176438583363,-0.5058665121915653,-0.805714060812473,0
A.ORB,XAUUSD,M15,long,LDN,or60,buf0.0,half,eod,274,0.10583941605839416,-0.6120665185646145,-167.70622608670436,0.3771998528906358,-0.9277761722101817,0.001976492964213377,-0.42300997400942,-0.8095882815327281,0
A.ORB,XAUUSD,M15,short,LDN,or60,buf0.0,half,eod,267,0.0898876404494382,-0.5933740331648871,-158.43086685502487,0.46072596383549425,-0.9059971767443155,0.0019783176438583363,-0.5571043819027341,-0.6262757882384116,0
A.ORB,XAUUSD,M15,long,LDN,or60,buf0.1,opp,1.5R,269,0.41263940520446096,-0.021479784039036262,-5.778061906500755,0.9619534683648899,-0.1717517150210901,0.0041442098285583906,0.10073067812555261,-0.14644687316974364,2
A.ORB,XAUUSD,M15,short,LDN,or60,buf0.1,opp,1.5R,260,0.38461538461538464,-0.08102794506094398,-21.067265715845434,0.8689517195097992,-0.22887023554726948,0.004166662607907696,-0.025702970066209165,-0.1314713046149669,0
A.ORB,XAUUSD,M15,long,LDN,or60,buf0.1,opp,2.5R,269,0.3680297397769517,0.01052704447883602,2.8317749648068897,1.0173821460014865,-0.1397448865032178,0.0041442098285583906,0.19295054028173825,-0.1760112670188685,2
A.ORB,XAUUSD,M15,short,LDN,or60,buf0.1,opp,2.5R,260,0.3230769230769231,-0.03548544039448344,-9.226214502565695,0.9474139085894846,-0.183327730880809,0.004166662607907696,-0.03889483371651949,-0.032376875894980006,1
A.ORB,XAUUSD,M15,long,LDN,or60,buf0.1,opp,3.5R,269,0.35687732342007433,0.06296222958004204,16.936839757031308,1.1020827478770765,-0.08730970140201176,0.0041442098285583906,0.2334463112098111,-0.11136735765039846,2
A.ORB,XAUUSD,M15,short,LDN,or60,buf0.1,opp,3.5R,260,0.31153846153846154,0.00306399761506533,0.7966393799169857,1.0044642234424541,-0.1447782928712602,0.004166662607907696,-0.011138285344825158,0.016013137960847846,2
A.ORB,XAUUSD,M15,long,LDN,or60,buf0.1,opp,eod,269,0.3382899628252788,0.03183307941361518,8.563098362262483,1.0501021327706956,-0.11843885156843864,0.0041442098285583906,0.30215701584204047,-0.24458838941545127,2
A.ORB,XAUUSD,M15,short,LDN,or60,buf0.1,opp,eod,260,0.3076923076923077,-0.02360767592009354,-6.137995739224321,0.9657954547279259,-0.1714499664064191,0.004166662607907696,-0.07992658604987377,0.02774191861000015,2
A.ORB,XAUUSD,M15,long,LDN,or60,buf0.1,half,1.5R,269,0.24535315985130113,-0.4676703673119173,-125.80332880690575,0.4259974369658115,-0.7536841774107658,0.002167235360930971,-0.390896035287377,-0.5461764511866352,0
A.ORB,XAUUSD,M15,short,LDN,or60,buf0.1,half,1.5R,260,0.25,-0.5506674943658532,-143.17354853512182,0.4017408088134323,-0.832040188946398,0.00217895417711961,-0.3415456529862154,-0.7413374085649348,0
A.ORB,XAUUSD,M15,long,LDN,or60,buf0.1,half,2.5R,269,0.1821561338289963,-0.4743375622393126,-127.5968042423751,0.4579926267769402,-0.7603513723381611,0.002167235360930971,-0.42579803337088556,-0.5239719676987569,0
A.ORB,XAUUSD,M15,short,LDN,or60,buf0.1,half,2.5R,260,0.1576923076923077,-0.6275905712889305,-163.17354853512194,0.3803149947927553,-0.9089632658694753,0.00217895417711961,-0.43831984653460176,-0.800160937976701,0
A.ORB,XAUUSD,M15,long,LDN,or60,buf0.1,half,3.5R,269,0.14869888475836432,-0.4833510115979689,-130.02142211985364,0.4680306601094126,-0.7693648216968173,0.002167235360930971,-0.4061288268280514,-0.5623150501596891,0
A.ORB,XAUUSD,M15,short,LDN,or60,buf0.1,half,3.5R,260,0.1346153846153846,-0.5926145850928656,-154.07979212414506,0.42788670443458093,-0.8739872796734104,0.00217895417711961,-0.46578955289769286,-0.7082491732708175,0
A.ORB,XAUUSD,M15,long,LDN,or60,buf0.1,half,eod,269,0.11524163568773234,-0.585083117460217,-157.38735859679838,0.37765584869055224,-0.8710969275590654,0.002167235360930971,-0.43416557149369306,-0.739404818598918,0
A.ORB,XAUUSD,M15,short,LDN,or60,buf0.1,half,eod,260,0.1076923076923077,-0.5044373328557628,-131.15370654249833,0.5253504370208371,-0.7858100274363076,0.00217895417711961,-0.49216541284670806,-0.5156264363934303,0
B.GAP,XAUUSD,M15,fade,cash,g0.5,sl0.75,fill,,301,0.4418604651162791,0.016491120472602455,4.963827262253339,1.0395890796181757,-0.13529247977655462,0.007508582704387001,0.052483473418631785,-0.019741181493067077,3
B.GAP,XAUUSD,M15,fade,cash,g0.5,sl0.75,half,,301,0.5415282392026578,-0.002021865076905174,-0.6085813881484574,0.9938556425006883,-0.15380546532606226,0.007508582704387001,0.049093641231934985,-0.053478141427804264,3
B.GAP,XAUUSD,M15,follow,cash,g0.5,sl0.75,1.5R,,301,0.47840531561461797,0.01902074431049785,5.725244037459852,1.0445380143183298,-0.13276285593865925,0.007508582704387001,-0.009928066611490576,0.04816254730529953,2
B.GAP,XAUUSD,M15,follow,cash,g0.5,sl0.75,2.5R,,301,0.44518272425249167,0.06426099441402904,19.34255931862274,1.140720049313033,-0.08752260583512804,0.007508582704387001,0.02633781506530127,0.10243699495841498,2
B.GAP,XAUUSD,M15,fade,cash,g0.5,sl1.5,fill,,301,0.4950166112956811,-0.0316124069116007,-9.515334480391811,0.8849491295368224,-0.1075042070361787,0.015017165408773995,-0.029354579596117748,-0.03388528640918687,1
B.GAP,XAUUSD,M15,fade,cash,g0.5,sl1.5,half,,301,0.5980066445182725,-0.021634537726188133,-6.511995855582628,0.893646342342117,-0.09752633785076613,0.015017165408773995,-0.00642369072527386,-0.036946790373775136,2
B.GAP,XAUUSD,M15,follow,cash,g0.5,sl1.5,1.5R,,301,0.5149501661129569,0.04715623644984726,14.194027171404025,1.1658975675578624,-0.02873556367473072,0.015017165408773995,0.024674040963610516,0.06978831323932558,3
B.GAP,XAUUSD,M15,follow,cash,g0.5,sl1.5,2.5R,,301,0.4950166112956811,0.06137931075240125,18.475172536472776,1.203533427570364,-0.014512489372176737,0.015017165408773995,0.04719966803624815,0.07565348441999538,4
B.GAP,XAUUSD,M15,fade,cash,g1.0,sl0.75,fill,,274,0.45255474452554745,0.04001396811041336,10.963827262253261,1.1020995007205945,-0.07505168758126621,0.008145065730797294,0.05941250229889674,0.020040662538567545,3
B.GAP,XAUUSD,M15,fade,cash,g1.0,sl0.75,half,,274,0.5583941605839416,0.035491795420382916,9.724751945184918,1.118526315237911,-0.07957386027129669,0.008145065730797294,0.06772043040303768,0.0023082379197235485,3
B.GAP,XAUUSD,M15,follow,cash,g1.0,sl0.75,1.5R,,274,0.4744525547445255,-0.008302029060366279,-2.27475596254036,0.9803132151455276,-0.12336768475204585,0.008145065730797296,-0.032367899700252736,0.01647690441329459,2
B.GAP,XAUUSD,M15,follow,cash,g1.0,sl0.75,2.5R,,274,0.44525547445255476,0.015848756637310057,4.342559318622956,1.0354627276526893,-0.09921689905436952,0.008145065730797296,0.014223094063744961,0.017522586990832652,2
B.GAP,XAUUSD,M15,fade,cash,g1.0,sl1.5,fill,,274,0.5036496350364964,-0.003097327787317867,-0.8486678137250956,0.9872773849481413,-0.06063015563315749,0.01629013146159458,-0.017500298697940463,0.011732397816952813,2
B.GAP,XAUUSD,M15,fade,cash,g1.0,sl1.5,half,,274,0.6058394160583942,0.006647217072082884,1.8213374777507103,1.0377638644985805,-0.05088561077375674,0.01629013146159458,0.012206398324823184,0.0009233193377799186,3
B.GAP,XAUUSD,M15,follow,cash,g1.0,sl1.5,1.5R,,274,0.5145985401459854,0.022605938581766506,6.194027171404023,1.0853654077095245,-0.034926889264073106,0.016290131461594585,0.023207051694282155,0.021987014710361505,4
B.GAP,XAUUSD,M15,follow,cash,g1.0,sl1.5,2.5R,,274,0.5072992700729927,0.03823055670245566,10.47517253647285,1.141993537488433,-0.019302271143383964,0.016290131461594585,0.036885970312758566,0.039614982688884505,4
B.GAP,XAUUSD,M15,fade,week,g0.5,sl0.75,fill,,37,0.24324324324324326,-0.4324324324324296,-15.999999999999895,0.4285714285714324,-0.6517987637050221,0.0036967424085029886,-0.12499999999999471,-0.6666666666666656,1
B.GAP,XAUUSD,M15,fade,week,g0.5,sl0.75,half,,37,0.43243243243243246,-0.27927927927927637,-10.333333333333226,0.507936507936513,-0.4986456105518688,0.0036967424085029886,0.14583333333333656,-0.6031746031746005,1
B.GAP,XAUUSD,M15,follow,week,g0.5,sl0.75,1.5R,,37,0.40540540540540543,0.01351351351351164,0.4999999999999307,1.0227272727272696,-0.2058528177590807,0.0036967424085029886,-0.21875000000000155,0.19047619047618836,1
B.GAP,XAUUSD,M15,follow,week,g0.5,sl0.75,2.5R,,37,0.35135135135135137,0.22972972972973205,8.500000000000085,1.3541666666666703,0.010363398457139706,0.0036967424085029886,0.09375000000000155,0.3333333333333362,2
B.GAP,XAUUSD,M15,fade,week,g0.5,sl1.5,fill,,37,0.4594594594594595,-0.23423423423423442,-8.666666666666673,0.5666666666666663,-0.3439173998705295,0.007393484817005999,-0.16666666666666569,-0.2857142857142867,1
B.GAP,XAUUSD,M15,fade,week,g0.5,sl1.5,half,,37,0.6756756756756757,-0.09909909909910014,-3.666666666666705,0.6944444444444412,-0.20878226473539513,0.007393484817005999,3.0253577421035516e-15,-0.17460317460317873,1
B.GAP,XAUUSD,M15,follow,week,g0.5,sl1.5,1.5R,,37,0.4594594594594595,0.11578170204326053,4.28392297560064,1.2240562812738331,0.006098536406965497,0.007393484817005999,0.05543372319688156,0.16176111449764446,2
B.GAP,XAUUSD,M15,follow,week,g0.5,sl1.5,2.5R,,37,0.3783783783783784,0.09155593362690971,3.3875695441956593,1.153146120427904,-0.01812723200938527,0.007393484817005999,-0.16750524172909048,0.28893587675529087,2
B.GAP,XAUUSD,M15,fade,week,g1.0,sl0.75,fill,,27,0.25925925925925924,-0.39506172839505616,-10.666666666666517,0.46666666666667417,-0.5591962613831104,0.004493151841595256,-0.10256410256409268,-0.6666666666666652,0
B.GAP,XAUUSD,M15,fade,week,g1.0,sl0.75,half,,27,0.5185185185185185,-0.1358024691358001,-3.666666666666603,0.7179487179487227,-0.2999370021238543,0.004493151841595256,0.2820512820512826,-0.5238095238095198,2
B.GAP,XAUUSD,M15,follow,week,g1.0,sl0.75,1.5R,,27,0.48148148148148145,0.20370370370370341,5.499999999999992,1.3928571428571423,0.039569170715649235,0.004493151841595256,-0.23076923076923267,0.6071428571428584,2
B.GAP,XAUUSD,M15,follow,week,g1.0,sl0.75,2.5R,,27,0.4074074074074074,0.4259259259259269,11.500000000000025,1.7187500000000016,0.26179139293787274,0.004493151841595256,0.07692307692307884,0.75,3
B.GAP,XAUUSD,M15,fade,week,g1.0,sl1.5,fill,,27,0.4074074074074074,-0.3209876543209874,-8.66666666666666,0.4583333333333338,-0.4030549208150124,0.008986303683190547,-0.10256410256410306,-0.5238095238095227,0
B.GAP,XAUUSD,M15,fade,week,g1.0,sl1.5,half,,27,0.6666666666666666,-0.11111111111111295,-3.0000000000000497,0.6666666666666612,-0.19317837760513795,0.008986303683190547,0.02564102564102298,-0.2380952380952392,1
B.GAP,XAUUSD,M15,follow,week,g1.0,sl1.5,1.5R,,27,0.5185185185185185,0.2512564065037274,6.78392297560064,1.5597364456870186,0.16918914000970242,0.008986303683190547,-0.08562003298845343,0.5640702431750382,2
B.GAP,XAUUSD,M15,follow,week,g1.0,sl1.5,2.5R,,27,0.4444444444444444,0.2365766497850245,6.387569544195661,1.45238218272563,0.1545093832909995,0.008986303683190547,-0.24462183597426523,0.6834038151329362,1
C.VWAP,XAUUSD,M15,long,fade,k2.0,vwap,,,455,0.46813186813186813,-0.027660801170403836,-12.585664532533745,0.9438860661787106,-0.21060741051392773,0.0044205893531437885,0.026474876076136158,-0.08703541492467348,3
C.VWAP,XAUUSD,M15,short,fade,k2.0,vwap,,,476,0.43907563025210083,0.04246131009667603,20.21158360601779,1.0808776887170366,-0.1918438339162557,0.0029656423560055186,-0.007034362618032275,0.10569262404321726,3
C.VWAP,XAUUSD,M15,long,fade,k2.0,half,,,466,0.6008583690987125,-0.020304621972800606,-9.461953839325082,0.9446258335790929,-0.20385522207902357,0.0043889906209633855,0.008766407655967822,-0.05198291883284869,2
C.VWAP,XAUUSD,M15,short,fade,k2.0,half,,,486,0.5720164609053497,0.023162111210894707,11.256786048494828,1.0582091558661801,-0.21036491722014103,0.0029672370902271987,-0.08144209354316824,0.15283276134381146,2
C.VWAP,XAUUSD,M15,long,fade,k3.0,vwap,,,84,0.40476190476190477,-0.003978500440745579,-0.3341940370226286,0.9927424263873075,-0.15968292286301664,0.0050368279523485505,0.12456994710766832,-0.12654795042876807,3
C.VWAP,XAUUSD,M15,short,fade,k3.0,vwap,,,78,0.38461538461538464,-0.0730033482691753,-5.694261164995673,0.8793591671250277,-0.3131964966440823,0.002926172274227138,-0.3117264251691533,0.17828410109922266,2
C.VWAP,XAUUSD,M15,long,fade,k3.0,half,,,84,0.5238095238095238,0.023112825073287428,1.9414773061561441,1.0534455565853567,-0.13259159734898365,0.0050368279523485505,0.029857661391976157,0.016681702071747045,3
C.VWAP,XAUUSD,M15,short,fade,k3.0,half,,,78,0.5256410256410257,0.05026753822120283,3.9208679812538207,1.1083109266246196,-0.18992561015370407,0.002926172274227138,-0.043820985388176234,0.1493080893889703,2
C.VWAP,XAUUSD,M15,long,pull,hold12,1.5R,,,215,0.49767441860465117,0.2070571146369611,44.51727964694664,1.4173139816952345,-0.10399996205252798,0.001993314520681316,0.16473513888449415,0.2522276849112287,4
C.VWAP,XAUUSD,M15,short,pull,hold12,1.5R,,,163,0.49079754601226994,0.21651588441325817,35.29208915936108,1.4328547312444966,-0.0850414366096989,0.002083134475078272,0.16578833888755243,0.26082960234375974,4
C.VWAP,XAUUSD,M15,long,pull,hold12,2.5R,,,215,0.3581395348837209,0.1456701785969507,31.319088398344398,1.2291488408220563,-0.16538689809253843,0.001993314520681316,0.08254178838483268,0.21304759507334586,4
C.VWAP,XAUUSD,M15,short,pull,hold12,2.5R,,,163,0.36809815950920244,0.2258275261140559,36.80988675659111,1.3639523887619198,-0.07572979490890112,0.002083134475078272,0.2542300443169308,0.20101613090234915,4
