family,symbol,tf,direction,p1,p2,p3,p4,p5,trades,winrate,avg_r,sum_r,pf,net05,risk_pct,h1,h2,q_pos
H.IGNPB,XAUUSD,H4,long,pb0.4,mid,3.5R,,,54,0.3333333333333333,0.47526903056111475,25.664527650300197,1.6874033200896872,0.15104272223423165,0.00269608247914406,0.4399999999999926,0.5056733672517374,4
H.IGNPB,XAUUSD,H4,short,pb0.4,mid,3.5R,,,58,0.29310344827586204,0.3189655172413816,18.500000000000135,1.4512195121951252,0.0750950816777516,0.003864398452363591,0.4516129032258101,0.16666666666666746,3
H.IGNPB,XAUUSD,H4,long,pb0.4,low,t20,,,42,0.30952380952380953,0.048099020420168684,2.020158857647085,1.0723755945730804,-0.0226700698417427,0.009667569831318092,-0.1552002458014526,0.23291653516709718,2
H.IGNPB,XAUUSD,H4,short,pb0.4,low,t20,,,45,0.24444444444444444,-0.28064452955814473,-12.629003830116513,0.605139813096854,-0.3378776284083367,0.01183808471740655,-0.2901860278053787,-0.26973996013273455,1
H.IGNPB,XAUUSD,H4,long,pb0.4,low,2.5R,,,44,0.29545454545454547,-0.013565859108595394,-0.5968978007781973,0.9807452322329614,-0.08649365116364337,0.009227095069736362,0.11363636363636283,-0.14076808185355358,2
H.IGNPB,XAUUSD,H4,short,pb0.4,low,2.5R,,,42,0.21428571428571427,-0.24053529934325207,-10.102482572416587,0.6901314938217675,-0.29310246166268045,0.013234637169119587,-0.4264464511798204,-0.08695652173913043,1
H.IGNPB,XAUUSD,H4,long,pb0.4,low,3.5R,,,42,0.2619047619047619,0.10483576664813953,4.40310219922186,1.1420355548136085,0.03274713756063768,0.00935424785963225,0.07142857142857227,0.13824296186770677,2
H.IGNPB,XAUUSD,H4,short,pb0.4,low,3.5R,,,39,0.1794871794871795,-0.2435863605485477,-9.49986806139336,0.6993948801451099,-0.2971812614191202,0.012883076584775334,-0.2685517143377142,-0.21986927444883958,1
H.IGNPB,XAUUSD,H4,long,pb0.8,low,t20,,,33,0.18181818181818182,-0.11168471348810816,-3.685595545107569,0.8584144836353701,-0.22603894496542662,0.006381552518379471,-0.01841284504718453,-0.1894112705222112,2
H.IGNPB,XAUUSD,H4,short,pb0.8,low,t20,,,38,0.13157894736842105,-0.3927594298562881,-14.924858334538948,0.5477315656200318,-0.47773567867245614,0.008519844061661135,-0.6492306736743277,-0.13628818603824847,1
H.IGNPB,XAUUSD,H4,long,pb0.8,low,2.5R,,,37,0.2702702702702703,-0.05405405405405288,-1.9999999999999565,0.9259259259259276,-0.1719506178490175,0.006086295822110133,-0.027777777777776125,-0.0789473684210519,1
H.IGNPB,XAUUSD,H4,short,pb0.8,low,2.5R,,,40,0.225,-0.21250000000000005,-8.500000000000002,0.7258064516129032,-0.29449251169340046,0.009121871200971729,-0.30000000000000043,-0.12499999999999967,1
H.IGNPB,XAUUSD,H4,long,pb0.8,low,3.5R,,,34,0.17647058823529413,-0.2847201726962718,-9.680485871673241,0.6542683617259556,-0.3997537994718761,0.006291032136545669,-0.4705882352941194,-0.09885211009842418,1
H.IGNPB,XAUUSD,H4,short,pb0.8,low,3.5R,,,39,0.10256410256410256,-0.5384615384615388,-21.00000000000001,0.39999999999999963,-0.6196490089235672,0.009242698817432048,-0.5263157894736842,-0.5500000000000006,0
I.IGN+MA,XAUUSD,H4,long,ma0,t20,,,,60,0.38333333333333336,1.014434515705059,60.86607094230354,2.5879586859253108,0.8949989321249121,0.005184583597102898,0.7569046325937397,1.2719643988163782,4
I.IGN+MA,XAUUSD,H4,long,ma50,t20,,,,48,0.375,1.2352852405983872,59.293691548722585,2.892567857777246,1.1125896993981435,0.00459426171876882,0.7202794908318655,1.843928399413368,3
I.IGN+MA,XAUUSD,H4,long,ma100,t20,,,,45,0.35555555555555557,1.0801664682149925,48.607491069674666,2.6362410714655238,0.9562536511841687,0.004562398253542223,0.814008842622419,1.4128635002057095,4
I.SQZ+MA,XAUUSD,H4,long,nr5,ma0,3.5R,,,86,0.3953488372093023,0.758893304951458,65.2648242258254,2.247073374240971,0.5961745252885726,0.00426283708466958,0.9883720930232555,0.5294145168796608,4
I.SQZ+MA,XAUUSD,H4,long,nr5,ma50,3.5R,,,54,0.4444444444444444,0.9938075940822643,53.66561008044227,2.7691343133241055,0.8200640574434056,0.0035659454294331506,1.089285714285712,0.8909850030939357,3
I.SQZ+MA,XAUUSD,H4,long,nr5,ma100,3.5R,,,59,0.423728813559322,0.9011519531904723,53.16796523823786,2.5486400851910664,0.7295346335686234,0.003695387530136818,1.109374999999998,0.654369082897701,3
I.SQZ+MA,XAUUSD,H4,long,nr7,ma0,3.5R,,,61,0.36065573770491804,0.5945439243216549,36.26717938362095,1.9220773754344203,0.432107635577566,0.004388332488433988,0.557692307692306,0.6219194109605999,4
I.SQZ+MA,XAUUSD,H4,long,nr7,ma50,3.5R,,,38,0.3684210526315789,0.6491569799536281,24.66796523823787,2.013806098822599,0.4674272802265435,0.0035845141938645455,0.24999999999999772,1.0083982619118954,2
I.SQZ+MA,XAUUSD,H4,long,nr7,ma100,3.5R,,,40,0.35,0.566699130955947,22.667965238237883,1.860851257539545,0.388593709708175,0.00371867577714424,0.34999999999999787,0.7833982619118963,3
G.DONCH,XAUUSD,H8,long,N20,tr2.0,,,,32,0.5625,0.6088468268617854,19.483098459577132,4.423190779150932,0.5798890242908797,0.019412465935505215,0.26119643762899925,1.0028506013256098,4
G.DONCH,XAUUSD,H8,long,N55,tr2.0,,,,21,0.5714285714285714,0.763338507934425,16.030108666622926,5.245820168875897,0.7323993812985792,0.017446730314291423,0.3012725801085336,1.1833984423215993,4
